GeositeInfo_DataOwner,Identifier,GeositeInfo_GeositeType,Latitude,Longitude,WaterLevel,DepthToTop,DepthToBottom,LithologyName,MaterialType,HardnessQualifier,distance_km
Dept Water - Pretoria,2528CC00068,Borehole,-25.89561,28.19971,,26,144,Dolomite,Consolidated,,43.98275565
Dept Water - Pretoria,2528CC00115,Borehole,-25.89533,28.14137,5.02,,,,,,42.75795799
Dept Water - Pretoria,2528CC00182,Borehole,-25.89505,28.1061,9.96,,,,,,42.47214216
Dept Water - Pretoria,2528CC00182,Borehole,-25.89505,28.1061,10.86,,,,,,42.47214216
Dept Water - Pretoria,2528CC00078,Borehole,-25.89505,28.24498,26.6,,,,,,45.47187312
Dept Water - Pretoria,2528CC00078,Borehole,-25.89505,28.24498,27.1,,,,,,45.47187312
Dept Water - Pretoria,2528CC00092,Borehole,-25.89477,28.19665,33.35,,,,,,43.80649088
Dept Water - Pretoria,2528CC00072,Borehole,-25.89477,28.2061,61.41,,,,,,44.07958902
Dept Water - Pretoria,2528CC00091,Borehole,-25.89394,28.1936,77.49,,,,,,43.63372305
Dept Water - Pretoria,2528CC00073,Borehole,-25.89394,28.23554,29.59,,,,,,44.9904259
Dept Water - Pretoria,2528CD00060,Borehole,-25.89351,28.26446,25.19,,,,,,46.13449907
Dept Water - Pretoria,2528CD00059,Borehole,-25.8935,28.26446,25.19,,,,,,46.13347857
Dept Water - Pretoria,2528CC00116,Borehole,-25.89338,28.12694,11.44,0,20,Granite,Consolidated,,42.39376225
Dept Water - Pretoria,2528CC00116,Borehole,-25.89338,28.12694,11.44,20,45,Granite,Consolidated,,42.39376225
Dept Water - Pretoria,2528CC00116,Borehole,-25.89338,28.12694,11.81,0,20,Granite,Consolidated,,42.39376225
Dept Water - Pretoria,2528CC00116,Borehole,-25.89338,28.12694,11.81,20,45,Granite,Consolidated,,42.39376225
Dept Water - Pretoria,2528CC00117,Borehole,-25.89338,28.12888,11.96,0,30,Granite,Consolidated,,42.41021182
Dept Water - Pretoria,2528CC00117,Borehole,-25.89338,28.12888,11.96,30,49,NO SAMPLE,,,42.41021182
Dept Water - Pretoria,2528CC00131,Borehole,-25.89283,28.1536,14.84,,,,,,42.65436541
Dept Water - Pretoria,2528CC00131,Borehole,-25.89283,28.1536,15.59,,,,,,42.65436541
Dept Water - Pretoria,2528CC00104,Borehole,-25.89255,28.10554,23.21,,,,,,42.19275346
Dept Water - Pretoria,2528CC00135,Borehole,-25.89172,28.16082,15.59,0,8,SOIL,Unconsolidated,,42.65456153
Dept Water - Pretoria,2528CC00135,Borehole,-25.89172,28.16082,15.59,8,23,Dolomite,Consolidated,,42.65456153
Dept Water - Pretoria,2528CC00135,Borehole,-25.89172,28.16082,15.59,23,37,NO SAMPLE,,,42.65456153
Dept Water - Pretoria,2528CC00135,Borehole,-25.89172,28.16082,15.79,0,8,SOIL,Unconsolidated,,42.65456153
Dept Water - Pretoria,2528CC00135,Borehole,-25.89172,28.16082,15.79,8,23,Dolomite,Consolidated,,42.65456153
Dept Water - Pretoria,2528CC00135,Borehole,-25.89172,28.16082,15.79,23,37,NO SAMPLE,,,42.65456153
Dept Water - Pretoria,2528CC00129,Borehole,-25.89144,28.13166,12.7,,,,,,42.22053108
Dept Water - Pretoria,2528CC00129,Borehole,-25.89144,28.13166,13.23,,,,,,42.22053108
Dept Water - Pretoria,2528CC00222,Borehole,-25.89033,28.1861,24.04,,,,,,43.04794989
Dept Water - Pretoria,2528CC00222,Borehole,-25.89033,28.1861,71.1,,,,,,43.04794989
Dept Water - Pretoria,2528CC00183,Borehole,-25.88977,28.10499,12.32,,,,,,41.88229546
Dept Water - Pretoria,2528CC00183,Borehole,-25.88977,28.10499,14.94,,,,,,41.88229546
Dept Water - Pretoria,2528CC00097,Borehole,-25.88922,28.2061,28.95,,,,,,43.48515791
Dept Water - Pretoria,2528CC00133,Borehole,-25.88838,28.15082,13.43,,,,,,42.12054315
Dept Water - Pretoria,2528CC00133,Borehole,-25.88838,28.15082,13.9,,,,,,42.12054315
Dept Water - Pretoria,2528CC00178,Borehole,-25.88755,28.08637,37.18,,,,,,41.65302242
Dept Water - Pretoria,2528CC00178,Borehole,-25.88755,28.08637,38.75,,,,,,41.65302242
Dept Water - Pretoria,2528CC00749,Borehole,-25.88647,28.05863,13.71,0,3.04,SOIL,Unconsolidated,,41.7507747
Dept Water - Pretoria,2528CC00749,Borehole,-25.88647,28.05863,13.71,3.04,31.69,Sandstone,Consolidated,,41.7507747
Dept Water - Pretoria,2528CC00749,Borehole,-25.88647,28.05863,13.71,31.69,46.32,Granite,Consolidated,,41.7507747
Dept Water - Pretoria,2528CC00746,Borehole,-25.88644,28.0586,9.14,0,58.82,Granite,Consolidated,,41.74781311
Dept Water - Pretoria,2528CC00746,Borehole,-25.88644,28.0586,9.14,58.82,76.5,Granite,Consolidated,,41.74781311
Dept Water - Pretoria,2528CC00750,Borehole,-25.88643,28.05859,3.35,0,1.82,SOIL,Unconsolidated,,41.74682599
Dept Water - Pretoria,2528CC00750,Borehole,-25.88643,28.05859,3.35,1.82,41.45,Granite,Consolidated,,41.74682599
Dept Water - Pretoria,2528CD00157,Borehole,-25.88616,28.26193,55.72,,,,,,45.27196279
Dept Water - Pretoria,2528CD00157,Borehole,-25.88616,28.26193,58.02,,,,,,45.27196279
Dept Water - Pretoria,2528CC00193,Borehole,-25.88588,28.17555,5.77,,,,,,42.31309733
Dept Water - Pretoria,2528CC00193,Borehole,-25.88588,28.17555,6.25,,,,,,42.31309733
Dept Water - Pretoria,2528CC00201,Borehole,-25.88588,28.22916,5.16,,,,,,43.90741795
Dept Water - Pretoria,2528CC00160,Borehole,-25.88561,28.09276,23.4,,,,,,41.41934617
Dept Water - Pretoria,2528CC00160,Borehole,-25.88561,28.09276,23.45,,,,,,41.41934617
Dept Water - Pretoria,2528CC00223,Borehole,-25.88561,28.19804,22.2,,,,,,42.85909504
Dept Water - Pretoria,2528CC00223,Borehole,-25.88561,28.19804,22.27,,,,,,42.85909504
Dept Water - Pretoria,2528CD00162,Borehole,-25.88561,28.25971,23.18,,,,,,45.1172527
Dept Water - Pretoria,2528CD00162,Borehole,-25.88561,28.25971,34.45,,,,,,45.1172527
Dept Water - Pretoria,2528CD00393,Borehole,-25.884,28.2831,24,0,18,SOIL,Unconsolidated,,46.05168294
Dept Water - Pretoria,2528CD00393,Borehole,-25.884,28.2831,24,18,90,Shale,Consolidated,,46.05168294
Dept Water - Pretoria,2528CD00394,Borehole,-25.88399,28.28309,24,0,42,SOIL,Unconsolidated,,46.05019051
Dept Water - Pretoria,2528CD00394,Borehole,-25.88399,28.28309,24,42,85,Shale,Consolidated,,46.05019051
Dept Water - Pretoria,2528CD00395,Borehole,-25.88398,28.28308,20,0,24,SOIL,Unconsolidated,,46.04869809
Dept Water - Pretoria,2528CD00395,Borehole,-25.88398,28.28308,20,24,97,Shale,Consolidated,,46.04869809
Dept Water - Pretoria,2528CD00278,Borehole,-25.88397,28.28307,,0,0.91,SOIL,Unconsolidated,,46.04720567
Dept Water - Pretoria,2528CD00278,Borehole,-25.88397,28.28307,,0.91,9.14,Clay,Unconsolidated,,46.04720567
Dept Water - Pretoria,2528CD00278,Borehole,-25.88397,28.28307,,9.14,10.66,Diabase,Consolidated,,46.04720567
Dept Water - Pretoria,2528CD00278,Borehole,-25.88397,28.28307,,10.66,53.38,Diabase,Consolidated,,46.04720567
Dept Water - Pretoria,2528CD00277,Borehole,-25.88395,28.28303,22.86,0,0.91,SOIL,Unconsolidated,,46.04322966
Dept Water - Pretoria,2528CD00277,Borehole,-25.88395,28.28303,22.86,0.91,42.06,Shale,Consolidated,,46.04322966
Dept Water - Pretoria,2528CD00277,Borehole,-25.88395,28.28303,22.86,42.06,43.89,Slate,Consolidated,Hard,46.04322966
Dept Water - Pretoria,2528CD00276,Borehole,-25.88394,28.28304,12.8,0,0.3,SOIL,Unconsolidated,,46.04272846
Dept Water - Pretoria,2528CD00276,Borehole,-25.88394,28.28304,12.8,0.3,7.62,Shale,Consolidated,,46.04272846
Dept Water - Pretoria,2528CD00276,Borehole,-25.88394,28.28304,12.8,7.62,17.06,Shale,Consolidated,,46.04272846
Dept Water - Pretoria,2528CD00276,Borehole,-25.88394,28.28304,12.8,17.06,23.77,Quartzite,Consolidated,,46.04272846
Dept Water - Pretoria,2528CD00276,Borehole,-25.88394,28.28304,12.8,23.77,29.26,Limestone,Consolidated,Hard,46.04272846
Dept Water - Pretoria,2528CD00276,Borehole,-25.88394,28.28304,12.8,29.26,32.61,Quartzite,Consolidated,,46.04272846
Dept Water - Pretoria,2528CD00276,Borehole,-25.88394,28.28304,12.8,32.61,40.53,Shale,Consolidated,Hard,46.04272846
Dept Water - Pretoria,2528CD00282,Borehole,-25.88393,28.28302,24.99,0,0.91,SOIL,Unconsolidated,,46.04074047
Dept Water - Pretoria,2528CD00282,Borehole,-25.88393,28.28302,24.99,0.91,6.4,Shale,Consolidated,,46.04074047
Dept Water - Pretoria,2528CD00282,Borehole,-25.88393,28.28302,24.99,6.4,21.64,Shale,Consolidated,,46.04074047
Dept Water - Pretoria,2528CD00282,Borehole,-25.88393,28.28302,24.99,21.64,42.97,Shale,Consolidated,,46.04074047
Dept Water - Pretoria,2528CD00282,Borehole,-25.88393,28.28302,24.99,42.97,56.99,Slate,Consolidated,,46.04074047
Dept Water - Pretoria,2528CD00282,Borehole,-25.88393,28.28302,24.99,56.99,62.48,Dolerite,Consolidated,,46.04074047
Dept Water - Pretoria,2528CD00282,Borehole,-25.88393,28.28302,24.99,62.48,71.32,Slate,Consolidated,,46.04074047
Dept Water - Pretoria,2528CD00282,Borehole,-25.88393,28.28302,24.99,71.32,73.76,Dolerite,Consolidated,,46.04074047
Dept Water - Pretoria,2528CD00283,Borehole,-25.88391,28.28301,,0,9,SOIL,Unconsolidated,,46.03825129
Dept Water - Pretoria,2528CC00134,Borehole,-25.88311,28.16054,15.66,,,,,,41.70384267
Dept Water - Pretoria,2528CC00134,Borehole,-25.88311,28.16054,16.49,,,,,,41.70384267
Dept Water - Pretoria,2528CC00157,Borehole,-25.88228,28.10804,22.23,,,,,,41.055634
Dept Water - Pretoria,2528CC00157,Borehole,-25.88228,28.10804,31.16,,,,,,41.055634
Dept Water - Pretoria,2528CC00733,Borehole,-25.87953,28.13974,16.76,0,2.43,Quartzite,Consolidated,,40.98982615
Dept Water - Pretoria,2528CC00733,Borehole,-25.87953,28.13974,16.76,2.43,6.7,Quartzite,Consolidated,,40.98982615
Dept Water - Pretoria,2528CC00733,Borehole,-25.87953,28.13974,16.76,6.7,31.39,Granite,Consolidated,,40.98982615
Dept Water - Pretoria,2528CC00733,Borehole,-25.87953,28.13974,16.76,31.39,38.7,Granite,Consolidated,,40.98982615
Dept Water - Pretoria,2528CC00732,Borehole,-25.87952,28.13973,,0,9.75,Quartzite,Consolidated,,40.98859635
Dept Water - Pretoria,2528CC00732,Borehole,-25.87952,28.13973,,9.75,15.24,Quartzite,Consolidated,,40.98859635
Dept Water - Pretoria,2528CC00732,Borehole,-25.87952,28.13973,,15.24,45.56,Granite,Consolidated,,40.98859635
Dept Water - Pretoria,2528CC00731,Borehole,-25.87951,28.13972,,0,1.21,SOIL,Unconsolidated,,40.98736658
Dept Water - Pretoria,2528CC00731,Borehole,-25.87951,28.13972,,1.21,22.55,Granite,Consolidated,,40.98736658
Dept Water - Pretoria,2528CC00731,Borehole,-25.87951,28.13972,,22.55,37.18,Granite,Consolidated,,40.98736658
Dept Water - Pretoria,2528CC00156,Borehole,-25.8795,28.13748,21.48,,,,,,40.95936212
Dept Water - Pretoria,2528CC00156,Borehole,-25.8795,28.13748,21.92,,,,,,40.95936212
Dept Water - Pretoria,2528CC00730,Borehole,-25.8795,28.13971,,0,10.97,Quartzite,Consolidated,,40.98613683
Dept Water - Pretoria,2528CC00730,Borehole,-25.8795,28.13971,,10.97,21.33,Quartzite,Consolidated,,40.98613683
Dept Water - Pretoria,2528CC00730,Borehole,-25.8795,28.13971,,21.33,59.13,Dolerite,Consolidated,,40.98613683
Dept Water - Pretoria,2528CC00110,Borehole,-25.8795,28.14665,18.92,,,,,,41.07895104
Dept Water - Pretoria,2528CC00734,Borehole,-25.87949,28.1397,1.82,0,24.07,Granite,Consolidated,,40.98490711
Dept Water - Pretoria,2528CC00734,Borehole,-25.87949,28.1397,1.82,24.07,25.6,Diabase,Consolidated,,40.98490711
Dept Water - Pretoria,2528CC00734,Borehole,-25.87949,28.1397,1.82,25.6,38.1,Granite,Consolidated,,40.98490711
Dept Water - Pretoria,2528CC00735,Borehole,-25.87948,28.13969,10.05,0,11.58,Diabase,Consolidated,,40.9836774
Dept Water - Pretoria,2528CC00735,Borehole,-25.87948,28.13969,10.05,11.58,39.01,Diabase,Consolidated,Hard,40.9836774
Dept Water - Pretoria,2528CC00773,Borehole,-25.87896,28.20194,,0,3,Chert,Consolidated,,42.25998389
Dept Water - Pretoria,2528CC00773,Borehole,-25.87896,28.20194,,3,15,Dolomite,Consolidated,,42.25998389
Dept Water - Pretoria,2528CC00807,Borehole,-25.87895,28.20196,,0,15,Dolomite,Consolidated,,42.25951687
Dept Water - Pretoria,2528CC00808,Borehole,-25.87895,28.20197,,0,15,Dolomite,Consolidated,,42.25981911
Dept Water - Pretoria,2528CC00810,Borehole,-25.87894,28.20192,,0,30,Chert,Consolidated,,42.25723679
Dept Water - Pretoria,2528CC00772,Borehole,-25.87894,28.20193,,0,6,Chert,Consolidated,,42.25753892
Dept Water - Pretoria,2528CC00772,Borehole,-25.87894,28.20193,,6,10,NO SAMPLE,,,42.25753892
Dept Water - Pretoria,2528CC00772,Borehole,-25.87894,28.20193,,10,18,Dolomite,Consolidated,,42.25753892
Dept Water - Pretoria,2528CC00806,Borehole,-25.87894,28.20195,,0,9,Chert,Consolidated,,42.25814327
Dept Water - Pretoria,2528CC00806,Borehole,-25.87894,28.20195,,9,30,Dolomite,Consolidated,,42.25814327
Dept Water - Pretoria,2528CC00159,Borehole,-25.87672,28.09304,26.92,,,,,,40.42933461
Dept Water - Pretoria,2528CC00200,Borehole,-25.87672,28.22305,22.64,,,,,,42.72140062
Dept Water - Pretoria,2528CC00200,Borehole,-25.87672,28.22305,23.58,,,,,,42.72140062
Dept Water - Pretoria,2528CC00177,Borehole,-25.87645,28.0711,18.65,,,,,,40.51236807
Dept Water - Pretoria,2528CC00177,Borehole,-25.87645,28.0711,18.69,,,,,,40.51236807
Dept Water - Pretoria,2528CC00108,Borehole,-25.87645,28.07582,18.2,0,15,Sand,Unconsolidated,,40.475626
Dept Water - Pretoria,2528CC00108,Borehole,-25.87645,28.07582,18.2,15,58,Granite,Consolidated,,40.475626
Dept Water - Pretoria,2528CC00108,Borehole,-25.87645,28.07582,18.48,0,15,Sand,Unconsolidated,,40.475626
Dept Water - Pretoria,2528CC00108,Borehole,-25.87645,28.07582,18.48,15,58,Granite,Consolidated,,40.475626
Dept Water - Pretoria,2528CC00194,Borehole,-25.87478,28.18166,6.5,,,,,,41.25015433
Dept Water - Pretoria,2528CC00194,Borehole,-25.87478,28.18166,11.19,,,,,,41.25015433
Dept Water - Pretoria,2528CC00176,Borehole,-25.87339,28.08277,24.31,,,,,,40.09359428
Dept Water - Pretoria,2528CC00241,Borehole,-25.87283,28.00082,20,0,1,SOIL,Unconsolidated,,41.45460985
Dept Water - Pretoria,2528CC00241,Borehole,-25.87283,28.00082,20,1,6,Sand,Unconsolidated,,41.45460985
Dept Water - Pretoria,2528CC00241,Borehole,-25.87283,28.00082,20,6,10,Granite,Consolidated,,41.45460985
Dept Water - Pretoria,2528CC00241,Borehole,-25.87283,28.00082,20,10,16,Granite,Consolidated,,41.45460985
Dept Water - Pretoria,2528CC00241,Borehole,-25.87283,28.00082,20,16,25,Granodiorite,Consolidated,,41.45460985
Dept Water - Pretoria,2528CC00241,Borehole,-25.87283,28.00082,20,25,33,Granite,Consolidated,,41.45460985
Dept Water - Pretoria,2528CC00241,Borehole,-25.87283,28.00082,20,33,57,Granite,Consolidated,,41.45460985
Dept Water - Pretoria,2528CC00241,Borehole,-25.87283,28.00082,20,57,74,Granite,Consolidated,,41.45460985
Dept Water - Pretoria,2528CC00161,Borehole,-25.872,28.15915,59.75,,,,,,40.45850618
Dept Water - Pretoria,2528CC00161,Borehole,-25.872,28.15915,65.72,,,,,,40.45850618
Dept Water - Pretoria,2528CC00088,Borehole,-25.87006,28.22082,43.04,,,,,,41.93956891
Dept Water - Pretoria,2528CC00214,Borehole,-25.8695,28.21499,30.67,,,,,,41.67478858
Dept Water - Pretoria,2528CC00214,Borehole,-25.8695,28.21499,31.51,,,,,,41.67478858
Dept Water - Pretoria,2528CC00769,Borehole,-25.86877,28.22009,,0,11,Chert,Consolidated,,41.77740634
Dept Water - Pretoria,2528CC00769,Borehole,-25.86877,28.22009,,11,21,Dolomite,Consolidated,,41.77740634
Dept Water - Pretoria,2528CC00769,Borehole,-25.86877,28.22009,,21,30,Dolomite,Consolidated,,41.77740634
Dept Water - Pretoria,2528CC00767,Borehole,-25.86875,28.22007,,0,18,Chert,Consolidated,,41.77458028
Dept Water - Pretoria,2528CC00767,Borehole,-25.86875,28.22007,,18,30,Dolomite,Consolidated,,41.77458028
Dept Water - Pretoria,2528CC00765,Borehole,-25.86873,28.22005,60,0,4,SOIL,Unconsolidated,,41.77175426
Dept Water - Pretoria,2528CC00765,Borehole,-25.86873,28.22005,60,4,24,Clay,Unconsolidated,,41.77175426
Dept Water - Pretoria,2528CC00765,Borehole,-25.86873,28.22005,60,24,119,Dolomite,Consolidated,Hard,41.77175426
Dept Water - Pretoria,2528CC00764,Borehole,-25.86872,28.22004,,0,2,SOIL,Unconsolidated,,41.77034127
Dept Water - Pretoria,2528CC00764,Borehole,-25.86872,28.22004,,2,102,Dolomite,Consolidated,Hard,41.77034127
Dept Water - Pretoria,2528CC00764,Borehole,-25.86872,28.22004,,102,125,Granite,Consolidated,Hard,41.77034127
Dept Water - Pretoria,2528CC00764,Borehole,-25.86872,28.22004,,125,162,Dolomite,Consolidated,Hard,41.77034127
Dept Water - Pretoria,2528CC00761,Borehole,-25.86869,28.22001,,0,0.3,SOIL,Unconsolidated,,41.76610236
Dept Water - Pretoria,2528CC00761,Borehole,-25.86869,28.22001,,0.3,5.48,Dolomite,Consolidated,,41.76610236
Dept Water - Pretoria,2528CC00761,Borehole,-25.86869,28.22001,,5.48,55.01,Dolomite,Consolidated,,41.76610236
Dept Water - Pretoria,2528CC00760,Borehole,-25.86868,28.22,,0,4.26,Dolomite,Consolidated,,41.76468941
Dept Water - Pretoria,2528CC00760,Borehole,-25.86868,28.22,,4.26,20.72,Dolomite,Consolidated,,41.76468941
Dept Water - Pretoria,2528CC00760,Borehole,-25.86868,28.22,,20.72,21.33,Shale,Consolidated,,41.76468941
Dept Water - Pretoria,2528CC00760,Borehole,-25.86868,28.22,,21.33,27.43,Dolomite,Consolidated,,41.76468941
Dept Water - Pretoria,2528CC00760,Borehole,-25.86868,28.22,,27.43,32.91,Dolomite,Consolidated,,41.76468941
Dept Water - Pretoria,2528CC00760,Borehole,-25.86868,28.22,,32.91,49.53,Dolomite,Consolidated,,41.76468941
Dept Water - Pretoria,2528CC00759,Borehole,-25.86867,28.21999,3.04,0,3.04,SOIL,Unconsolidated,,41.76327648
Dept Water - Pretoria,2528CC00759,Borehole,-25.86867,28.21999,3.04,3.04,9.75,Dolomite,Consolidated,,41.76327648
Dept Water - Pretoria,2528CC00759,Borehole,-25.86867,28.21999,3.04,9.75,10.66,Dolomite,Consolidated,,41.76327648
Dept Water - Pretoria,2528CC00759,Borehole,-25.86867,28.21999,3.04,10.66,19.5,Dolomite,Consolidated,Hard,41.76327648
Dept Water - Pretoria,2528CC00759,Borehole,-25.86867,28.21999,3.04,19.5,19.81,Dolomite,Consolidated,,41.76327648
Dept Water - Pretoria,2528CC00768,Borehole,-25.86867,28.22008,,0,8,Chert,Consolidated,,41.76651136
Dept Water - Pretoria,2528CC00768,Borehole,-25.86867,28.22008,,8,17,SOIL,Unconsolidated,,41.76651136
Dept Water - Pretoria,2528CC00768,Borehole,-25.86867,28.22008,,17,24,Dolomite,Consolidated,,41.76651136
Dept Water - Pretoria,2528CC00768,Borehole,-25.86867,28.22008,,24,30,Chert,Consolidated,,41.76651136
Dept Water - Pretoria,2528CC00770,Borehole,-25.86866,28.21998,,0,9,Chert,Consolidated,,41.76186356
Dept Water - Pretoria,2528CC00770,Borehole,-25.86866,28.21998,,9,24,Dolomite,Consolidated,,41.76186356
Dept Water - Pretoria,2528CC00770,Borehole,-25.86866,28.21998,,24,30,Dolomite,Consolidated,,41.76186356
Dept Water - Pretoria,2528CC00766,Borehole,-25.86866,28.22006,,0,12,Chert,Consolidated,,41.76473876
Dept Water - Pretoria,2528CC00766,Borehole,-25.86866,28.22006,,12,18,Dolomite,Consolidated,,41.76473876
Dept Water - Pretoria,2528CC00771,Borehole,-25.86865,28.21997,,0,18,Chert,Consolidated,,41.76045065
Dept Water - Pretoria,2528CC00771,Borehole,-25.86865,28.21997,,18,30,Dolomite,Consolidated,,41.76045065
Dept Water - Pretoria,2528CC00811,Borehole,-25.86857,28.20189,18.89,0,0.6,SOIL,Unconsolidated,,41.14643781
Dept Water - Pretoria,2528CC00811,Borehole,-25.86857,28.20189,18.89,0.6,3.65,Limestone,Consolidated,,41.14643781
Dept Water - Pretoria,2528CC00811,Borehole,-25.86857,28.20189,18.89,3.65,14.63,Dolomite,Consolidated,,41.14643781
Dept Water - Pretoria,2528CC00811,Borehole,-25.86857,28.20189,18.89,14.63,18.28,Diabase,Consolidated,,41.14643781
Dept Water - Pretoria,2528CC00811,Borehole,-25.86857,28.20189,18.89,18.28,19.81,Quartzite,Consolidated,,41.14643781
Dept Water - Pretoria,2528CC00811,Borehole,-25.86857,28.20189,18.89,19.81,20.42,Diabase,Consolidated,,41.14643781
Dept Water - Pretoria,2528CC00811,Borehole,-25.86857,28.20189,18.89,20.42,28.04,Dolomite,Consolidated,,41.14643781
Dept Water - Pretoria,2528CC00811,Borehole,-25.86857,28.20189,18.89,28.04,42.67,Dolomite,Consolidated,,41.14643781
Dept Water - Pretoria,2528CC00812,Borehole,-25.86856,28.20188,,0,9.14,Gravel,Unconsolidated,,41.14505852
Dept Water - Pretoria,2528CC00812,Borehole,-25.86856,28.20188,,9.14,17.06,Dolomite,Consolidated,,41.14505852
Dept Water - Pretoria,2528CC00812,Borehole,-25.86856,28.20188,,17.06,21.33,Diabase,Consolidated,,41.14505852
Dept Water - Pretoria,2528CC00813,Borehole,-25.86855,28.21987,3.35,0,3.65,Clay,Unconsolidated,,41.74632217
Dept Water - Pretoria,2528CC00813,Borehole,-25.86855,28.21987,3.35,3.65,31.08,Diabase,Consolidated,,41.74632217
Dept Water - Pretoria,2528CC00813,Borehole,-25.86855,28.21987,3.35,31.08,44.8,Dolomite,Consolidated,,41.74632217
Dept Water - Pretoria,2528CC00813,Borehole,-25.86855,28.21987,3.35,44.8,58.52,Dolomite,Consolidated,,41.74632217
Dept Water - Pretoria,2527DD00193,Borehole,-25.8684,27.91776,16.76,0,24.38,Diabase,Consolidated,,44.34723728
Dept Water - Pretoria,2527DD00193,Borehole,-25.8684,27.91776,16.76,24.38,45.72,Diabase,Consolidated,,44.34723728
Dept Water - Gauteng,2528CC00053,Borehole,-25.86732,28.18304,7.52,0,2,NO SAMPLE,,,40.47638479
Dept Water - Gauteng,2528CC00053,Borehole,-25.86732,28.18304,7.52,2,5,Chert,Consolidated,,40.47638479
Dept Water - Gauteng,2528CC00053,Borehole,-25.86732,28.18304,7.52,5,10,Dolomite,Consolidated,,40.47638479
Dept Water - Gauteng,2528CC00053,Borehole,-25.86732,28.18304,7.52,10,16,Dolomite,Consolidated,,40.47638479
Dept Water - Gauteng,2528CC00053,Borehole,-25.86732,28.18304,7.52,16,30,Dolomite,Consolidated,,40.47638479
Dept Water - Gauteng,2528CC00053,Borehole,-25.86732,28.18304,7.52,30,100,Dolomite,Consolidated,,40.47638479
Dept Water - Gauteng,2528CC00053,Borehole,-25.86732,28.18304,7.73,0,2,NO SAMPLE,,,40.47638479
Dept Water - Gauteng,2528CC00053,Borehole,-25.86732,28.18304,7.73,2,5,Chert,Consolidated,,40.47638479
Dept Water - Gauteng,2528CC00053,Borehole,-25.86732,28.18304,7.73,5,10,Dolomite,Consolidated,,40.47638479
Dept Water - Gauteng,2528CC00053,Borehole,-25.86732,28.18304,7.73,10,16,Dolomite,Consolidated,,40.47638479
Dept Water - Gauteng,2528CC00053,Borehole,-25.86732,28.18304,7.73,16,30,Dolomite,Consolidated,,40.47638479
