DataOwner,Identifier,GeositeType,Latitude,Longitude,WaterLevel,DepthToTop,DepthToBottom,LithologyName,MaterialType,HardnessQualifier,distance_km
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.49,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.51,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.52,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.53,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.54,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.55,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.56,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.57,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.58,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.59,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.6,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.61,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.62,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.63,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.64,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.65,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.66,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.67,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.68,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.69,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.7,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.71,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.72,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.73,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.74,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.75,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.76,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.77,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.78,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.79,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.8,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.81,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.82,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.83,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.84,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.85,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.86,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.87,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.88,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.89,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.9,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.91,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.92,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.93,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.94,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.95,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.96,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.97,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.98,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,5.99,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.01,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.02,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.03,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.04,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.05,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.06,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.07,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.08,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.09,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.1,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.11,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.12,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.13,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.14,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.15,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.16,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.17,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.18,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.19,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.2,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.21,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.22,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.23,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.24,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.25,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.26,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.27,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.28,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.29,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.3,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.31,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.32,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.33,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.34,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.35,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.36,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.37,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.38,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.39,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.4,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.41,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.42,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.43,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.44,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.45,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.46,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.47,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.48,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.49,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.5,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.51,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.52,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.53,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.54,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.55,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.56,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.57,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.58,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.59,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.6,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.61,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.62,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.63,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.64,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.65,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.66,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.67,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.68,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.69,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.7,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.71,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.72,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.73,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.74,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.75,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.76,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.77,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.78,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.79,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.8,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.81,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.82,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.83,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.84,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.85,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.86,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.87,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.88,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.89,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.9,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.91,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.92,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.93,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.94,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.95,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.96,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.97,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.98,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,6.99,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.01,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.02,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.03,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.04,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.05,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.06,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.07,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.08,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.09,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.1,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.11,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.12,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.13,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.14,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.15,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.16,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.17,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.18,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.19,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.2,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.21,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.22,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.23,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.24,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.25,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.26,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.27,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.28,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.29,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.3,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.31,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.32,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.33,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.34,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.35,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.36,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.37,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.38,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.39,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.4,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.41,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.42,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.43,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.44,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.45,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.46,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.47,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.48,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.5,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.51,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.52,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.53,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.54,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.55,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.56,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.58,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.59,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.6,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.62,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.63,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.64,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.65,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.66,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.67,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.68,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.69,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.7,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.71,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.72,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.73,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.74,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.75,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.76,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.77,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.78,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.79,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.8,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.81,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.83,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.84,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.85,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.86,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.87,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.88,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.89,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.9,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.91,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.92,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.94,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.95,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.96,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.97,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.98,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,7.99,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,8,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,8.01,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,8.02,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,8.03,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,8.05,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,8.06,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,8.08,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,8.09,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,8.1,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,8.11,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,8.12,,,,,,4.998791728
Dept Water - Gauteng,2528CA00019,Borehole,-25.55033,28.12471,8.13,,,,,,4.998791728
