GeositeInfo_DataOwner,GeositeInfo_Identifier,GeositeInfo_GeositeType,Latitude,Longitude,WaterLevel,DepthToTop,DepthToBottom,LithologyName,MaterialType,Lithology_HardnessQualifier
Dept Water - Gauteng,2528CC00004,Borehole,-25.96728,28.23304,15.64,,,,,
Dept Water - Gauteng,2528CC00004,Borehole,-25.96728,28.23304,15.65,,,,,
Dept Water - Gauteng,2528CC00004,Borehole,-25.96728,28.23304,15.68,,,,,
Dept Water - Gauteng,2528CC00004,Borehole,-25.96728,28.23304,15.69,,,,,
Dept Water - Gauteng,2528CC00004,Borehole,-25.96728,28.23304,15.76,,,,,
Dept Water - Gauteng,2528CC00004,Borehole,-25.96728,28.23304,15.78,,,,,
Dept Water - Gauteng,2528CC00004,Borehole,-25.96728,28.23304,15.84,,,,,
Dept Water - Gauteng,2528CC00004,Borehole,-25.96728,28.23304,15.92,,,,,
Dept Water - Gauteng,2528CC00004,Borehole,-25.96728,28.23304,15.98,,,,,
Dept Water - Gauteng,2528CC00004,Borehole,-25.96728,28.23304,16.25,,,,,
Dept Water - Gauteng,2528CC00004,Borehole,-25.96728,28.23304,16.62,,,,,
Dept Water - Gauteng,2528CC00004,Borehole,-25.96728,28.23304,16.67,,,,,
Dept Water - Gauteng,2528CC00004,Borehole,-25.96728,28.23304,16.68,,,,,
Dept Water - Gauteng,2528CC00004,Borehole,-25.96728,28.23304,16.85,,,,,
Dept Water - Pretoria,2528CD00114,Borehole,-25.96728,28.39971,8.23,0,1.22,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CD00114,Borehole,-25.96728,28.39971,8.23,1.22,7.62,Clay,Unconsolidated,
Dept Water - Pretoria,2528CD00114,Borehole,-25.96728,28.39971,8.23,7.62,17.98,Conglomerate,Unconsolidated,
Dept Water - Pretoria,2528CD00114,Borehole,-25.96728,28.39971,8.23,17.98,28.35,Quartzite,Consolidated,
Dept Water - Pretoria,2528CD00114,Borehole,-25.96728,28.39971,8.23,28.35,31.09,Dolomite,Consolidated,
Dept Water - Pretoria,2528CD00114,Borehole,-25.96728,28.39971,8.23,31.09,35.05,Dolomite,Consolidated,
Dept Water - Pretoria,2528CD00114,Borehole,-25.96728,28.39971,8.23,35.05,40.84,Chert,Consolidated,
Dept Water - Pretoria,2528CD00114,Borehole,-25.96728,28.39971,8.23,40.84,41.45,Dolomite,Consolidated,
Dept Water - Pretoria,2528CD00130,Borehole,-25.96728,28.39972,20.73,0,4.57,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CD00130,Borehole,-25.96728,28.39972,20.73,4.57,9.14,Dolomite,Consolidated,
Dept Water - Pretoria,2528CD00130,Borehole,-25.96728,28.39972,20.73,9.14,19.81,Sandstone,Consolidated,
Dept Water - Pretoria,2528CD00130,Borehole,-25.96728,28.39972,20.73,19.81,29.57,Sandstone,Consolidated,
Dept Water - Pretoria,2528CD00130,Borehole,-25.96728,28.39972,20.73,29.57,34.44,Dolomite,Consolidated,
Dept Water - Pretoria,2528CD00130,Borehole,-25.96728,28.39972,20.73,34.44,36.58,Dolomite,Consolidated,
Dept Water - Pretoria,2528CD00130,Borehole,-25.96728,28.39972,20.73,36.58,39.32,Dolomite,Consolidated,
Dept Water - Pretoria,2528CD00130,Borehole,-25.96728,28.39972,20.73,39.32,42.06,Dolomite,Consolidated,
Dept Water - Pretoria,2528CD00130,Borehole,-25.96728,28.39972,20.73,42.06,45.72,Dolomite,Consolidated,
Dept Water - Pretoria,2528CC00330,Borehole,-25.967,28.24332,16.34,,,,,
Dept Water - Pretoria,2528CC00329,Borehole,-25.96505,28.24027,45.29,,,,,
Dept Water - Pretoria,2528CD00429,Borehole,-25.96451,28.40139,,0,192,Sandstone,Consolidated,
Dept Water - Pretoria,2528CD00067,Borehole,-25.9645,28.40138,,0,192,Sandstone,Consolidated,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,1.18,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,1.35,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,1.73,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,1.74,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,1.8,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,1.82,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,1.97,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,2,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,2.16,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,2.29,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,2.3,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,2.37,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,2.55,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,2.7,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,3,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,3.03,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,3.04,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,3.13,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,3.19,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,3.21,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,3.28,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,3.29,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,3.71,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,4.21,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,4.3,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,4.31,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,5.09,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,5.32,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,5.49,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,5.56,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,5.67,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,5.76,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,6.2,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,6.25,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,6.31,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,6.42,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,6.55,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,6.74,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,7.08,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,7.27,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,7.57,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,9.76,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,9.84,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,10.06,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,10.4,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,10.49,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,11.1,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,11.11,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,11.2,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,11.27,,,,,
Dept Water - Gauteng,2528CD00433,Borehole,-25.96406,28.46846,17.42,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,0.27,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,0.48,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,0.99,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.02,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.05,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.16,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.23,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.29,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.45,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.51,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.54,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.55,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.62,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.63,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.71,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.74,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.76,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.8,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.86,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,1.87,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.02,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.23,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.25,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.27,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.29,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.31,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.34,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.4,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.5,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.51,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.53,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.55,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.57,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.58,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.68,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.8,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,2.92,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,3.05,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,3.06,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,3.17,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,3.18,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,3.3,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,3.5,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,3.58,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,3.62,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,3.67,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,3.94,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,3.98,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,4.19,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,4.23,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,4.4,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,4.44,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,4.76,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,4.89,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,5.04,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,5.07,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,5.21,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,5.43,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,5.44,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,5.48,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,5.54,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,5.72,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,5.82,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,5.86,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,5.94,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,5.95,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,5.96,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,6,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,6.03,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,6.08,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,6.1,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,6.11,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,6.13,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,6.43,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,6.45,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,6.55,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,6.63,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,6.73,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,6.86,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,6.88,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,7.05,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,7.22,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,7.24,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,7.4,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,7.43,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,7.61,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,11.72,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,20.58,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,36.62,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,41.74,,,,,
Dept Water - Gauteng,2528CD00434,Borehole,-25.96382,28.46833,43.25,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,0.22,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,0.41,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,0.67,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,0.78,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,0.87,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,0.88,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,0.92,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,1.1,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,1.17,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,1.25,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,1.27,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,1.29,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,1.39,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,1.43,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,1.46,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,1.5,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,1.51,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,1.55,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,1.69,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,1.79,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,1.83,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,1.93,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,1.94,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,2.04,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,2.05,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,2.07,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,2.09,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,2.15,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,2.31,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,2.33,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,2.36,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,2.37,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,2.41,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,2.43,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,2.54,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,2.7,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,2.79,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,2.94,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,2.99,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,3.08,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,3.16,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,3.21,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,3.35,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,3.45,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,3.55,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,3.6,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,3.64,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,3.87,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,3.93,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,4.19,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,4.32,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,4.74,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,4.75,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,4.76,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,4.77,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,4.8,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,4.81,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,4.87,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,5.2,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,5.41,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,5.5,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,5.57,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,5.75,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,5.82,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,5.92,,,,,
Dept Water - Pretoria,2527BC00157,Borehole,-25.30311,27.54149,76.2,0,12.19,NO SAMPLE,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,5.96,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,5.98,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,6,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,6.04,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,6.08,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,6.1,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,6.21,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,6.41,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,6.47,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,6.5,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,6.55,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,6.62,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,6.71,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,6.78,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,7.1,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,7.21,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,7.25,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,7.3,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,7.35,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,7.52,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,9.89,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,10.1,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,11.76,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,11.91,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,12,,,,,
Dept Water - Gauteng,2528CD00435,Borehole,-25.96369,28.40835,12.79,,,,,
Dept Water - Pretoria,2528CC00328,Borehole,-25.96311,28.24304,,,,,,
Dept Water - Pretoria,2528CC00326,Borehole,-25.96228,28.23415,42.65,,,,,
Dept Water - Pretoria,2528CC00327,Borehole,-25.96228,28.23416,14.56,,,,,
Dept Water - Pretoria,2528CC00737,Borehole,-25.96118,28.015,,0,9.14,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CC00737,Borehole,-25.96118,28.015,,9.14,13.71,Granite,Consolidated,
Dept Water - Pretoria,2528CC00737,Borehole,-25.96118,28.015,,13.71,42.06,Dolerite,Consolidated,
Dept Water - Pretoria,2528CC00737,Borehole,-25.96118,28.015,,42.06,42.67,Granite,Consolidated,
Dept Water - Pretoria,2528CC00736,Borehole,-25.96117,28.01499,,0,19.81,Granite,Consolidated,
Dept Water - Pretoria,2528CC00736,Borehole,-25.96117,28.01499,,19.81,42.97,Granite,Consolidated,
Dept Water - Pretoria,2528CC00307,Borehole,-25.96117,28.21749,,,,,,
Dept Water - Pretoria,2528CC00308,Borehole,-25.96117,28.21749,18.32,,,,,
Dept Water - Pretoria,2528CC00738,Borehole,-25.96116,28.01498,,0,6.09,Granite,Consolidated,
Dept Water - Pretoria,2528CC00738,Borehole,-25.96116,28.01498,,6.09,31.08,Granite,Consolidated,
Dept Water - Pretoria,2527DC00014,Borehole,-25.9595,27.53608,4.57,0,15.24,Gravel,Unconsolidated,
Dept Water - Pretoria,2527DC00014,Borehole,-25.9595,27.53608,4.57,15.24,24.38,Quartzite,Consolidated,
Dept Water - Pretoria,2527DC00014,Borehole,-25.9595,27.53608,4.57,24.38,30.78,Granite,Consolidated,
Dept Water - Pretoria,2527DC00307,Borehole,-25.95895,27.66079,22.1,0,30.48,Lava,Consolidated,
Dept Water - Pretoria,2527DC00307,Borehole,-25.95895,27.66079,22.1,30.48,42.98,Lava,Consolidated,
Dept Water - Pretoria,2527DC00307,Borehole,-25.95895,27.66079,22.1,42.98,45.72,Lava,Consolidated,
