"GeositeInfo_DataOwner","GeositeInfo_Identifier","GeositeInfo_GeositeType","GeositeInfo_Latitude","GeositeInfo_Longitude","WaterLevel_WaterLevel","Lithology_DepthToTop","Lithology_DepthToBottom","Lithology_LithologyName","Lithology_MaterialType","Lithology_HardnessQualifier"
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.39",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.40",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.41",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.42",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.43",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.44",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.45",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.46",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.47",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.48",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.49",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.50",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.51",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.52",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.53",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.54",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.55",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.56",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.57",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.58",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.59",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.60",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.61",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.62",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.63",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.64",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.65",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.66",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.67",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.68",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.69",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.70",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.71",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.72",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.73",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.74",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.75",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.76",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.77",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.78",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.79",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.80",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.81",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.82",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.83",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.85",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.86",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.87",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.88",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.90",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.91",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.92",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.93",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.94",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.95",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.96",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.97",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","17.99",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.00",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.01",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.02",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.03",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.04",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.05",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.06",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.07",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.08",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.09",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.10",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.11",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.12",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.13",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.14",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.15",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.16",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.17",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.18",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.19",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.20",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.21",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.23",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.24",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.26",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.27",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.28",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.29",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.31",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.35",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.36",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.37",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.39",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.40",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.41",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.44",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.46",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.53",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.62",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.65",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.70",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.73",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.78",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.86",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.89",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","18.94",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","19.02",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","19.07",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","19.12",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","19.23",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","19.28",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","19.30",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","19.43",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","19.45",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","19.46",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","19.47",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","19.51",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","19.68",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","19.73",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","19.76",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","19.81",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","19.98",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","20.00",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","20.01",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","20.04",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","20.16",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","20.27",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","20.28",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","20.32",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","20.33",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","20.34",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","20.35",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","20.52",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","20.55",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","20.86",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","20.87",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","20.88",,,,,
"Dept Water - Limpopo","2528AB00001","Borehole","-25.05323","28.40826","20.90",,,,,
"Dept Water - Pretoria","2526BB00089","Borehole","-25.05317","26.96821","6.42",,,,,
"Dept Water - Pretoria","2526BB00089","Borehole","-25.05317","26.96821","6.62",,,,,
"Dept Water - Pretoria","2526BB00089","Borehole","-25.05317","26.96821","6.76",,,,,
"Dept Water - Pretoria","2526BB00089","Borehole","-25.05317","26.96821","7.03",,,,,
"Dept Water - Pretoria","2526BB00089","Borehole","-25.05317","26.96821","7.31",,,,,
"Dept Water - Pretoria","2526BB00089","Borehole","-25.05317","26.96821","7.62",,,,,
"Dept Water - Pretoria","2526BB00089","Borehole","-25.05317","26.96821","8.29",,,,,
"Dept Water - Pretoria","2528BB00729","Borehole","-25.05294","28.86004","15.10",,,,,
"Dept Water - Pretoria","2528BB00636","Borehole","-25.05294","28.92121","3.50",,,,,
"Dept Water - Pretoria","2528BB00122","Borehole","-25.05283","28.76526","16.30","0.00","4.00","SOIL","Unconsolidated",
"Dept Water - Pretoria","2528BB00122","Borehole","-25.05283","28.76526","16.30","4.00","70.00","Sandstone","Consolidated",
"Dept Water - Pretoria","2528BB00122","Borehole","-25.05283","28.76526","16.30","70.00","85.00","Mudstone","Consolidated",
"Dept Water - Pretoria","2528BB00695","Borehole","-25.05278","28.91804","2.60",,,,,
"Dept Water - Pretoria","2527AA00029","Borehole","-25.05270","27.07499",,"0.00","4.00","Magnetite Gabbro","Consolidated",
"Dept Water - Pretoria","2527AA00029","Borehole","-25.05270","27.07499",,"4.00","12.00","Magnetite Gabbro","Consolidated",
"Dept Water - Pretoria","2527AA00029","Borehole","-25.05270","27.07499",,"12.00","16.00","Magnetite Gabbro","Consolidated",
"Dept Water - Pretoria","2527AA00029","Borehole","-25.05270","27.07499",,"16.00","27.00","Magnetite Gabbro","Consolidated",
"Dept Water - Pretoria","2527AA00029","Borehole","-25.05270","27.07499",,"27.00","40.00","Magnetite Gabbro","Consolidated",
"Dept Water - Pretoria","2527AA00029","Borehole","-25.05270","27.07499",,"40.00","78.00","Diorite","Consolidated",
"Dept Water - Pretoria","2527AA00029","Borehole","-25.05270","27.07499",,"78.00","96.00","Syenite","Consolidated",
"Dept Water - Pretoria","2528BB00753","Borehole","-25.05261","28.81209",,,,,,
"Dept Water - Pretoria","2529AA00037","Borehole","-25.05256","29.11418","10.50","0.00","3.00","Sandstone","Consolidated",
"Dept Water - Pretoria","2529AA00037","Borehole","-25.05256","29.11418","10.50","3.00","33.00","Kaolinite","Unconsolidated",
"Dept Water - Pretoria","2529AA00037","Borehole","-25.05256","29.11418","10.50","33.00","133.00","Quartzite","Consolidated",
"Dept Water - Pretoria","2529AA00037","Borehole","-25.05256","29.11418","10.50","133.00","162.00","Diabase","Consolidated",
"Dept Water - Pretoria","2528BA00092","Borehole","-25.05255","28.63665",,,,,,
"Dept Water - Pretoria","2528BB00694","Borehole","-25.05244","28.92288","4.65",,,,,
"Dept Water - Pretoria","2528BB00651","Borehole","-25.05244","28.92738","7.10",,,,,
"Dept Water - Pretoria","2529BA00098","Borehole","-25.05231","29.64141","54.56","0.00","22.56","Granite","Consolidated",
"Dept Water - Pretoria","2529BA00098","Borehole","-25.05231","29.64141","54.56","22.56","167.34","Granite","Consolidated",
"Dept Water - Pretoria","2529BA00096","Borehole","-25.05230","29.64140","36.58","0.00","1.83","Sandstone","Consolidated",
"Dept Water - Pretoria","2529BA00096","Borehole","-25.05230","29.64140","36.58","1.83","145.08","Sandstone","Consolidated",
"Dept Water - Pretoria","2529BA00097","Borehole","-25.05230","29.64141","32.00","0.00","2.13","Sandstone","Consolidated",
"Dept Water - Pretoria","2529BA00097","Borehole","-25.05230","29.64141","32.00","2.13","143.26","Sandstone","Consolidated",
"Dept Water - Pretoria","2529BA00177","Borehole","-25.05229","29.61502",,,,,,
"Dept Water - Pretoria","2529BA00095","Borehole","-25.05229","29.64140","14.63","0.00","92.96","Sandstone","Consolidated",
"Dept Water - Pretoria","2528BB00721","Borehole","-25.05228","28.86604","15.11",,,,,
"Dept Water - Pretoria","2525BB00182","Borehole","-25.05226","25.97577",,"0.00","24.38","SOIL","Unconsolidated",
"Dept Water - Pretoria","2525BB00182","Borehole","-25.05226","25.97577",,"24.38","42.67","Norite","Consolidated",
"Dept Water - Pretoria","2525BB00182","Borehole","-25.05226","25.97577",,"42.67","62.48","Norite","Consolidated",
"Dept Water - Pretoria","2528BB00650","Borehole","-25.05178","28.93154","8.54",,,,,
"Dept Water - Pretoria","2527AB00004","Borehole","-25.05172","27.39663",,"0.00","105.00","Dolerite","Consolidated","Hard"
"Dept Water - Pretoria","2527AB00005","Borehole","-25.05172","27.39664","15.00","0.00","6.00","NO SAMPLE",,
"Dept Water - Pretoria","2527AB00005","Borehole","-25.05172","27.39664","15.00","6.00","9.00","Dolerite","Consolidated",
"Dept Water - Pretoria","2527AB00005","Borehole","-25.05172","27.39664","15.00","9.00","45.00","Dolerite","Consolidated",
"Dept Water - Pretoria","2527AB00005","Borehole","-25.05172","27.39664","15.00","45.00","80.00","Dolerite","Consolidated",
"Dept Water - Pretoria","2528BB00654","Borehole","-25.05161","28.93704","15.39",,,,,
"Dept Water - Pretoria","2528BB00752","Borehole","-25.05161","28.94438","11.35",,,,,
"Dept Water - Pretoria","2527AA00038","Borehole","-25.05101","27.20705",,"0.00","3.00","SOIL","Unconsolidated",
"Dept Water - Pretoria","2527AA00038","Borehole","-25.05101","27.20705",,"3.00","9.00","Norite","Consolidated",
"Dept Water - Pretoria","2527AA00038","Borehole","-25.05101","27.20705",,"9.00","32.00","Norite","Consolidated",
"Dept Water - Pretoria","2527AA00038","Borehole","-25.05101","27.20705",,"32.00","101.00","Norite","Consolidated",
"Dept Water - Pretoria","2527AA00036","Borehole","-25.05098","27.22513",,"0.00","4.00","SOIL","Unconsolidated",
"Dept Water - Pretoria","2527AA00036","Borehole","-25.05098","27.22513",,"4.00","11.00","Norite","Consolidated",
"Dept Water - Pretoria","2527AA00036","Borehole","-25.05098","27.22513",,"11.00","34.00","Norite","Consolidated",
"Dept Water - Pretoria","2527AA00036","Borehole","-25.05098","27.22513",,"34.00","101.00","Norite","Consolidated",
"Dept Water - Pretoria","2526AA00340","Borehole","-25.05069","26.09967",,"0.00","6.00","Alluvium","Unconsolidated",
"Dept Water - Pretoria","2526AA00340","Borehole","-25.05069","26.09967",,"6.00","130.00","Quartzite","Consolidated",
"Dept Water - Pretoria","2526AA00338","Borehole","-25.05068","26.09967",,"0.00","3.00","Quartzite","Consolidated",
"Dept Water - Pretoria","2526AA00338","Borehole","-25.05068","26.09967",,"3.00","119.00","Quartzite","Consolidated",
"Dept Water - Pretoria","2526BA00040","Borehole","-25.05067","26.73300",,"0.00","21.33","SOIL","Unconsolidated",
"Dept Water - Pretoria","2526BA00040","Borehole","-25.05067","26.73300",,"21.33","68.88","Hornfels","Consolidated",
"Dept Water - Pretoria","2526AA00334","Borehole","-25.05066","26.09967",,"0.00","15.00","Phyllite","Consolidated",
